ID_Perfume,perfume,brand,price,size,concentrate,top notes,mid notes,base notes,situation,gender,price_per_ml,price_per_ml_clip,combined_notes,price_log,notes_token_count,cluster
HRMN-0208,The Dark Side,Eloi Coco,50000.0,30.0,Edp,"clove buds, bergamot, white petals","jasmine, pink rose, ylang ylang","violet, rice powder, musk",Night,Unisex,1666.6666666666667,1666.6666666666667,"clove buds, bergamot, white petals, jasmine, pink rose, ylang ylang, violet, rice powder, musk",10.819798284210286,9,0
HRMN-0209,Love in Motion Classic Man,Eloi Coco,349999.0,100.0,Edt,"grapefruit, nutmeg, pine, lemon","clary sage, patchouli, lavender, guaiacwood","cedarwood, vetiver, amber",Versatile,Male,3499.99,3499.99,"grapefruit, nutmeg, pine, lemon, clary sage, patchouli, lavender, guaiacwood, cedarwood, vetiver, amber",12.765688433465597,11,2
HRMN-0210,Cibiche,Eloi Coco,65000.0,100.0,Edt,"marine notes, mint, green accords, corriander","neroli, geranium","cedarwood, oakmoss, musk",Day,Unisex,650.0,650.0,"marine notes, mint, green accords, corriander, neroli, geranium, cedarwood, oakmoss, musk",11.082157933374816,9,4
HRMN-0211,Polo Whisky Green,Eloi Coco,150000.0,100.0,Edt,"pine, lavender, bergamot, cumin, basil, juniper","marjoran, jasmine, carnation, rose, coriander","patchouli, leather, amber, musk, cedar, frankicense",Night,Male,1500.0,1500.0,"pine, lavender, bergamot, cumin, basil, juniper, marjoran, jasmine, carnation, rose, coriander, patchouli, leather, amber, musk, cedar, frankicense",11.918397239722838,17,2
HRMN-0212,Polo Whisky Black,Eloi Coco,175000.0,100.0,Edt,"iced mango, spanish sage, green fresh accords","silver armoise, hedione, wormwood","patchouli noir, sandalwood, timberol, tonka bean",Versatile,Male,1750.0,1750.0,"iced mango, spanish sage, green fresh accords, silver armoise, hedione, wormwood, patchouli noir, sandalwood, timberol, tonka bean",12.07254696717504,10,3
HRMN-0213,Coastal Grove,Eliotte Parfums,149000.0,35.0,Edp,"lemon, lime","juniper berries, cypress, pine tree",sea water,Day,Unisex,4257.142857142857,4257.142857142857,"lemon, lime, juniper berries, cypress, pine tree, sea water",11.91170829631447,6,2
HRMN-0214,Tonka Nostalgia,Eliotte Parfums,149000.0,35.0,Edp,"tonka bean, cherry, lemon","bit cola, jasmine",amber,Versatile,Unisex,4257.142857142857,4257.142857142857,"tonka bean, cherry, lemon, bit cola, jasmine, amber",11.91170829631447,6,3
HRMN-0215,Holy Moly,Eliotte Parfums,149000.0,35.0,Edp,"bergamot, grapefruit",black currant,"ambroxan, iso e super",Versatile,Unisex,4257.142857142857,4257.142857142857,"bergamot, grapefruit, black currant, ambroxan, iso e super",11.91170829631447,5,2
HRMN-0216,Super Last Course,Eliotte Parfums,149000.0,35.0,Edp,"lemon, orange",cinnamon,"vanilla, caramel",Night,Unisex,4257.142857142857,4257.142857142857,"lemon, orange, cinnamon, vanilla, caramel",11.91170829631447,5,4
HRMN-0217,Apple Sangria,Eliotte Parfums,149000.0,35.0,Edp,"lemon, apple, pineapple",cinnamon,"sugar, brandy",Day,Unisex,4257.142857142857,4257.142857142857,"lemon, apple, pineapple, cinnamon, sugar, brandy",11.91170829631447,6,1
HRMN-0218,Vanille Seduction,Eliotte Parfums,189000.0,35.0,Edp,"bergamot, lemon","pepper, ginger, rose","vanilla, cumin, resins",Night,Female,5400.0,5400.0,"bergamot, lemon, pepper, ginger, rose, vanilla, cumin, resins",12.149507585033072,8,2
HRMN-0219,Morning Kiss,Eliotte Parfums,149000.0,35.0,Edp,"grapefruit, orange","neroli, tea, ginger",ambroxan,Day,Unisex,4257.142857142857,4257.142857142857,"grapefruit, orange, neroli, tea, ginger, ambroxan",11.91170829631447,6,4
HRMN-0220,Sweet Symphony,Eliotte Parfums,199000.0,35.0,Edp,pepper,"carnation, olibanum, saffron","vanilla, suede",Night,Female,5685.714285714285,5685.714285714285,"pepper, carnation, olibanum, saffron, vanilla, suede",12.201065128819632,6,2
HRMN-0221,Long Way To The Bar,Eliotte Parfums,199000.0,35.0,Edp,rum,"oak, vanilla","amber, tobacco, leather, chestnut",Night,Male,5685.714285714285,5685.714285714285,"rum, oak, vanilla, amber, tobacco, leather, chestnut",12.201065128819632,7,2
HRMN-0222,Saturday Shenanigans,Scentalgia,230000.0,50.0,Edp,"pineapple, plum","iris, bulgarian rose, peony","honey, patchouli, amber",Versatile,Unisex,4600.0,4600.0,"pineapple, plum, iris, bulgarian rose, peony, honey, patchouli, amber",12.345838935721968,8,1
HRMN-0223,Page 11,Scentalgia,230000.0,50.0,Edp,"kiwi, watermelon, lemon blossom","peony, cyclamen, jasmine sambac","white musk, patchouli, sandalwood",Day,Female,4600.0,4600.0,"kiwi, watermelon, lemon blossom, peony, cyclamen, jasmine sambac, white musk, patchouli, sandalwood",12.345838935721968,9,1
HRMN-0224,Treats and Tea,Scentalgia,230000.0,50.0,Edp,"genmaicha, apple, yuzu","coffee, cocoa, tulip","vanilla, cedarwood, tobacco",Versatile,Unisex,4600.0,4600.0,"genmaicha, apple, yuzu, coffee, cocoa, tulip, vanilla, cedarwood, tobacco",12.345838935721968,9,1
HRMN-0225,Nocturne,Scentalgia,245000.0,50.0,Edp,"lemon, bergamot, lavender","nutmeg, violet, vetiver","tonka bean, suede, sandalwood",Night,Male,4900.0,4900.0,"lemon, bergamot, lavender, nutmeg, violet, vetiver, tonka bean, suede, sandalwood",12.409017571151187,9,3
HRMN-0226,Raw Morning 09:00AM,Scentalgia,230000.0,50.0,Edp,"lemon, rhubarb, aldehyde","wild rose, peony, rose petal","amber, patchouli, vetiver",Day,Female,4600.0,4600.0,"lemon, rhubarb, aldehyde, wild rose, peony, rose petal, amber, patchouli, vetiver",12.345838935721968,9,1
HRMN-0227,Golden Hour,Scentalgia,225000.0,50.0,Edp,"saffron, neroli","milk, almond, iris","vanilla, ambergris, caramel",Night,Female,4500.0,4500.0,"saffron, neroli, milk, almond, iris, vanilla, ambergris, caramel",12.323860125621126,8,1
HRMN-0228,Raw Morning 05:00 AM,Scentalgia,245000.0,50.0,Edp,"bergamot, orange blossom","orange blossom, rose","white musk, vanilla",Day,Unisex,4900.0,4900.0,"bergamot, orange blossom, orange blossom, rose, white musk, vanilla",12.409017571151187,6,4
HRMN-0229,Anything Else?,Scentalgia,225000.0,50.0,Edp,"raspberry, blackcurrant","cotton candy, caramel, iris","benzoin, honey, vanilla, patchouli",Night,Female,4500.0,4500.0,"raspberry, blackcurrant, cotton candy, caramel, iris, benzoin, honey, vanilla, patchouli",12.323860125621126,9,1
HRMN-0230,The Starry Night,Scentalgia,190000.0,50.0,Edp,"cardamom, grapefruit, pink pepper","geranium, rose, ginger, aromatic cedar","nutmeg, cedarwood, musk",Night,Male,3800.0,3800.0,"cardamom, grapefruit, pink pepper, geranium, rose, ginger, aromatic cedar, nutmeg, cedarwood, musk",12.154784614286667,10,2
HRMN-0231,The Kiss,Scentalgia,175000.0,50.0,Edp,"floral, saffron","ylang ylang, spicy, amber accord","musky, woody, vanilla",Night,Female,3500.0,3500.0,"floral, saffron, ylang ylang, spicy, amber accord, musky, woody, vanilla",12.07254696717504,8,0
HRMN-0232,Le Saint Tropez,Bonavie,59600.0,30.0,Edp,"bergamot, nutmeg, cardamom","lily of the valley, violet, ylang","cedarwood, vetiver, musky",Day,Unisex,1986.6666666666667,1986.6666666666667,"bergamot, nutmeg, cardamom, lily of the valley, violet, ylang, cedarwood, vetiver, musky",10.995427631436174,9,5
HRMN-0233,Madeleine et Glacé,Bonavie,59600.0,30.0,Edp,"bergamot, red fruits, neroli","tuberose, orange blossom, jasmine","amber, white musk, woody",Day,Unisex,1986.6666666666667,1986.6666666666667,"bergamot, red fruits, neroli, tuberose, orange blossom, jasmine, amber, white musk, woody",10.995427631436174,9,4
HRMN-0234,Poudre et Plume,Bonavie,59600.0,30.0,Edp,"berry, bergamot, violet leaf","jasmine, lily of the valley, rose","patchouli, musk, vetiver",Day,Unisex,1986.6666666666667,1986.6666666666667,"berry, bergamot, violet leaf, jasmine, lily of the valley, rose, patchouli, musk, vetiver",10.995427631436174,9,5
HRMN-0235,Le Jasmin Doux,Bonavie,59600.0,30.0,Edp,"cassis buds, green, pear","jasmine, lily of the valley, iris","dry amber, musk",Day,Unisex,1986.6666666666667,1986.6666666666667,"cassis buds, green, pear, jasmine, lily of the valley, iris, dry amber, musk",10.995427631436174,8,5
HRMN-0236,Mon Petit Soleil,Bonavie,59600.0,30.0,Edp,"floral, mandarin, ivy","orchid, violet, rose","plum, wood, musk",Day,Unisex,1986.6666666666667,1986.6666666666667,"floral, mandarin, ivy, orchid, violet, rose, plum, wood, musk",10.995427631436174,9,1
HRMN-0237,La Belle Étoile,Bonavie,59600.0,30.0,Edp,"bergamot, pear, berry","jasmine, peony","musk, patchouli",Day,Unisex,1986.6666666666667,1986.6666666666667,"bergamot, pear, berry, jasmine, peony, musk, patchouli",10.995427631436174,7,1
HRMN-0238,Fleur du Jardin,Bonavie,59600.0,30.0,Edp,"mandarin, dewberry, watermelon","carnation, muguet, jasmine","amber, musk, patchouli",Day,Unisex,1986.6666666666667,1986.6666666666667,"mandarin, dewberry, watermelon, carnation, muguet, jasmine, amber, musk, patchouli",10.995427631436174,9,4
HRMN-0239,Creme Canele,Bonavie,59600.0,30.0,Edp,"pear, pink pepper, coffee","jasmine, caramel, heliotrope","vanilla, patchouli, cedarwood",Night,Unisex,1986.6666666666667,1986.6666666666667,"pear, pink pepper, coffee, jasmine, caramel, heliotrope, vanilla, patchouli, cedarwood",10.995427631436174,9,2
HRMN-0240,Marie Antoinette,Bonavie,59600.0,30.0,Edp,"orange flower, bergamot, mandarin","jasmine, rose, ylang ylang","cedarwood, patchouli, musk",Day,Unisex,1986.6666666666667,1986.6666666666667,"orange flower, bergamot, mandarin, jasmine, rose, ylang ylang, cedarwood, patchouli, musk",10.995427631436174,9,0
HRMN-0241,La Petite Sirene,Bonavie,59600.0,30.0,Edp,"citron, mandarin, orange","aquatic, magnolia, ylang","cedarwood, vetiver, musky",Day,Unisex,1986.6666666666667,1986.6666666666667,"citron, mandarin, orange, aquatic, magnolia, ylang, cedarwood, vetiver, musky",10.995427631436174,9,0
HRMN-0242,Wild Side,Cave,155900.0,50.0,Xdp,"bergamot, pepper","pepper, lavender, patchouli, geranium","cedar woods, labdanum",Versatile,Male,3118.0,3118.0,"bergamot, pepper, pepper, lavender, patchouli, geranium, cedar woods, labdanum",11.956976469393481,8,2
HRMN-0243,Vanilla Oud,Cave,225000.0,50.0,Xdp,"candied mandarin, vanilla, floral","coconut, rice, lily flower, apple blossom","vanilla, woody notes",Versatile,Male,4500.0,4500.0,"candied mandarin, vanilla, floral, coconut, rice, lily flower, apple blossom, vanilla, woody notes",12.323860125621126,9,1
HRMN-0244,Eather Oud,Cave,155900.0,50.0,Xdp,"oud wood, incense","raspberry, saffron, benzoin","leather, amberwood, geranium",Versatile,Male,3118.0,3118.0,"oud wood, incense, raspberry, saffron, benzoin, leather, amberwood, geranium",11.956976469393481,8,2
HRMN-0245,Easy Day,Cave,205000.0,50.0,Edp,"passion fruit, lime, ginger, red apple","incense, pepper, mint","vanilla, woody",Day,Unisex,4100.0,4100.0,"passion fruit, lime, ginger, red apple, incense, pepper, mint, vanilla, woody",12.230770136157428,9,2
HRMN-0246,Golden Soul,Cave,205000.0,50.0,Edp,"mandarin orange, grapefruit, mint","cinnamon, rose","wood, patchouli",Versatile,Male,4100.0,4100.0,"mandarin orange, grapefruit, mint, cinnamon, rose, wood, patchouli",12.230770136157428,7,4
HRMN-0247,Aura Lovers,Kitschy,169000.0,30.0,Xdp,"pink peppercorn, bergamot, solar","jasmine, orange flower","coffee, vanilla, sandalwood",Versatile,Unisex,5633.333333333333,5633.333333333333,"pink peppercorn, bergamot, solar, jasmine, orange flower, coffee, vanilla, sandalwood",12.037659911047468,8,4
HRMN-0248,AURA Blush,Kitschy,169000.0,30.0,Xdp,"apple, orange zest, chamomile","floral, patchouli, sandalwood, tea","musk, amberwood, lorenox, orcanox",Versatile,Unisex,5633.333333333333,5633.333333333333,"apple, orange zest, chamomile, floral, patchouli, sandalwood, tea, musk, amberwood, lorenox, orcanox",12.037659911047468,11,4
HRMN-0249,AURA Tears,Kitschy,169000.0,30.0,Xdp,"floral, sweet amber, woody","patchouli, warm spicy, coconut","musk, creamy powder, velvet",Versatile,Unisex,5633.333333333333,5633.333333333333,"floral, sweet amber, woody, patchouli, warm spicy, coconut, musk, creamy powder, velvet",12.037659911047468,9,1
HRMN-0250,Rania de Bloem,Kitschy,349000.0,50.0,Edp,"rose, wild berry, scent garden","woody, forest essence, blossom bouquet","amber, musky, earthy undertones",Night,Unisex,6980.0,6980.0,"rose, wild berry, scent garden, woody, forest essence, blossom bouquet, amber, musky, earthy undertones",12.762830066509972,9,1
HRMN-0251,Fairytale,Kitschy,349000.0,50.0,Xdp,"pistachio, hazelnut, cassis","peony, jasmine, muguet","vanilla, maltol",Versatile,Unisex,6980.0,6980.0,"pistachio, hazelnut, cassis, peony, jasmine, muguet, vanilla, maltol",12.762830066509972,8,1
HRMN-0252,Day Dream,Kitschy,229000.0,50.0,Edp,"oud, pink pepper, cardamon, lavender","jasmine, patchouli, cedar, vanilla, muguet","amber, sandalwood, tonka bean, musk, and coconut",Day,Unisex,4580.0,4580.0,"oud, pink pepper, cardamon, lavender, jasmine, patchouli, cedar, vanilla, muguet, amber, sandalwood, tonka bean, musk, and coconut",12.34148164933907,14,3
HRMN-0253,Forever Vacation,Kitschy,249000.0,50.0,Edp,marshmallow and pink pepper,"jasmine, iris, and vanilla","musk, wood, orange, patchouli",Day,Unisex,4980.0,4980.0,"marshmallow and pink pepper, jasmine, iris, and vanilla, musk, wood, orange, patchouli",12.425212191503038,8,2
HRMN-0254,Date Night,Kitschy,249000.0,50.0,Edp,"calabrian bergamot, california orange, mint","magnolia, grasse rose, violet","musk, cedar, bulgarian rose",Night,Unisex,4980.0,4980.0,"calabrian bergamot, california orange, mint, magnolia, grasse rose, violet, musk, cedar, bulgarian rose",12.425212191503038,9,1
HRMN-0255,Golden Hour,Kitschy,249000.0,50.0,Edp,honey and jasmine sambac,marigold,benzoin and ylang ylang,Versatile,Unisex,4980.0,4980.0,"honey and jasmine sambac, marigold, benzoin and ylang ylang",12.425212191503038,3,0
HRMN-0256,Profumo,Bonjour,175000.0,100.0,Edp,"bergamot, sea notes","rosemary, sage, geranium","incense, patchouli",Versatile,Male,1750.0,1750.0,"bergamot, sea notes, rosemary, sage, geranium, incense, patchouli",12.07254696717504,7,2
HRMN-0257,Bliss Roses,Bonjour,250000.0,100.0,Edp,"rose, bulgarian rose",agarwood saffron,"ambergris, black pepper",Versatile,Unisex,2500.0,2500.0,"rose, bulgarian rose, agarwood saffron, ambergris, black pepper",12.429220196836383,5,2
HRMN-0258,Chant d'amour,Bonjour,125000.0,50.0,Edp,"blueberry bergamot, ginger","rose, jasmine","musk, cypress, patchouli",Versatile,Unisex,2500.0,2500.0,"blueberry bergamot, ginger, rose, jasmine, musk, cypress, patchouli",11.736077016252437,7,1
HRMN-0259,Green Tea Pour Femme,Bonjour,80000.0,30.0,Edp,"mint, rhubard, lemon, bergamot","white amber, jasmine, musk, fennel","carnation, jasmine, oakmoss, cloves, caraway",Versatile,Unisex,2666.6666666666665,2666.6666666666665,"mint, rhubard, lemon, bergamot, white amber, jasmine, musk, fennel, carnation, jasmine, oakmoss, cloves, caraway",11.289794413577894,13,4
HRMN-0260,Blue Icon,Bonjour,195000.0,100.0,Xdp,"fig leaf, grapefruits, bergamot, water notes","black pepper, patchouli, violet","saffron, tonka bean, incense, musk",Night,Male,1950.0,1950.0,"fig leaf, grapefruits, bergamot, water notes, black pepper, patchouli, violet, saffron, tonka bean, incense, musk",12.180759965737863,11,3
HRMN-0261,Tres Chic,Bonjour,125000.0,50.0,Edp,"damask rose, saffron, jasmine","rose water, amberwood, ambergris","agarwood, white musk, cedar",Night,Female,2500.0,2500.0,"damask rose, saffron, jasmine, rose water, amberwood, ambergris, agarwood, white musk, cedar",11.736077016252437,9,1
HRMN-0262,My Wish,Bonjour,150000.0,100.0,Edp,"kiwi, pink pepper, rhuburb","watermelon, jasmine, cyclamen","lemon, sandalwood, musk",Versatile,Female,1500.0,1500.0,"kiwi, pink pepper, rhuburb, watermelon, jasmine, cyclamen, lemon, sandalwood, musk",11.918397239722838,9,2
HRMN-0263,Forever Musc,Bonjour,195000.0,100.0,Xdp,"ylang ylang, basil, galbanum, musk, lily","rose, jasmine musk, lily","iris, amber, vanilla, jasmine, peach, vetiver",Night,Female,1950.0,1950.0,"ylang ylang, basil, galbanum, musk, lily, rose, jasmine musk, lily, iris, amber, vanilla, jasmine, peach, vetiver",12.180759965737863,14,0
HRMN-0264,Lady Boss,Bonjour,81250.0,50.0,Edp,"strawberry, raspberry, blackberry, sour cherry, black currant, mandarin orange, lemon","violet, jasmine","musk, vanilla, cashmeran, woody notes, oakmoss, amber, patchouli",Versatile,Female,1625.0,1625.0,"strawberry, raspberry, blackberry, sour cherry, black currant, mandarin orange, lemon, violet, jasmine, musk, vanilla, cashmeran, woody notes, oakmoss, amber, patchouli",11.305298407808552,16,4
HRMN-0265,Forever Young,Bonjour,60000.0,30.0,Edp,"bergamot, mandarin orange, peach","violet, red apple, apricot, woody, musk","blackcurrant, tuberose, gardenia, nectarine",Day,Unisex,2000.0,2000.0,"bergamot, mandarin orange, peach, violet, red apple, apricot, woody, musk, blackcurrant, tuberose, gardenia, nectarine",11.002116507732017,12,4
HRMN-0266,Musk Ambre,Bonjour,64000.0,30.0,Edp,"ylang ylang, basil, galbanum","musk, lily, rose, jasmine","iris, amber, vanilla, peach, vetiver",Day,Female,2133.3333333333335,2133.3333333333335,"ylang ylang, basil, galbanum, musk, lily, rose, jasmine, iris, amber, vanilla, peach, vetiver",11.06665398721974,12,0
HRMN-0267,Roses n Musk,Bonjour,135000.0,100.0,Edp,,"damask rose, rose water","agarwood, white musk, amber",Night,Female,1350.0,1350.0,"damask rose, rose water, agarwood, white musk, amber",11.813037464800539,5,1
HRMN-0268,Quantum,Bonjour,180000.0,100.0,Xdp,"melon, bergamot, mint, black","sea water, green apple, cappucino, cardamon","amber, woodsy notes",Versatile,Male,1800.0,1800.0,"melon, bergamot, mint, black, sea water, green apple, cappucino, cardamon, amber, woodsy notes",12.100717685412471,10,1
HRMN-0269,Only You,Bonjour,175500.0,100.0,Xdp,"bergamot, mandarin orange, peach, violet, red apple, apricot","blackcurannt, tuberose, gardenia, nectarine, marigold",woodsy notes,Day,Female,1755.0,1755.0,"bergamot, mandarin orange, peach, violet, red apple, apricot, blackcurannt, tuberose, gardenia, nectarine, marigold, woodsy notes",12.075400019877522,12,4
HRMN-0270,Beautiful,Bonjour,140000.0,100.0,Edp,"pear, mandarin, pink papper coffe, neroli, prune","rose, orange blossom, jamine freesia, caramel, heliotrope","vanilla, patchouli, sandalwood, wood, cedar, amber, musk",Versatile,Female,1400.0,1400.0,"pear, mandarin, pink papper coffe, neroli, prune, rose, orange blossom, jamine freesia, caramel, heliotrope, vanilla, patchouli, sandalwood, wood, cedar, amber, musk",11.849404844423074,17,4
HRMN-0271,Magnolia Bloom,Bonjour,60000.0,30.0,Edp,"magnolia, fruity, citruses orange blossom","jasmine, rose, lily of the valley","vanilla, vetiver, sandalwood",Versatile,Female,2000.0,2000.0,"magnolia, fruity, citruses orange blossom, jasmine, rose, lily of the valley, vanilla, vetiver, sandalwood",11.002116507732017,9,5
HRMN-0272,Black Hole,Bonjour,195000.0,100.0,Xdp,"pear, pink pepper, orange blossom","coffee, jasmine, bitter almond, licorice","vanilla, patchouli, cashmere wood, cedar",Night,Female,1950.0,1950.0,"pear, pink pepper, orange blossom, coffee, jasmine, bitter almond, licorice, vanilla, patchouli, cashmere wood, cedar",12.180759965737863,11,4
HRMN-0273,Love Scent,Bonjour,81250.0,50.0,Edp,"violet, tuscan iris, green notes","rose, tuscan iris, chinese jasmine","peach, ac cia, white musk",Versatile,Female,1625.0,1625.0,"violet, tuscan iris, green notes, rose, tuscan iris, chinese jasmine, peach, ac cia, white musk",11.305298407808552,9,1
HRMN-0274,Lagoon,Bonjour,135000.0,100.0,Edp,"sicilian lemon, bellflower, cedar, apple","white rose, bamboo, jasmine","cedar, musk, amber",Versatile,Female,1350.0,1350.0,"sicilian lemon, bellflower, cedar, apple, white rose, bamboo, jasmine, cedar, musk, amber",11.813037464800539,10,1
HRMN-0275,Cotton Sparkle,Bonjour,64000.0,30.0,Edp,"cotton candy, nectarine, blackcurrant, clementine","wild orchid, orange blossom","woodsy, musk, ambre",Versatile,Female,2133.3333333333335,2133.3333333333335,"cotton candy, nectarine, blackcurrant, clementine, wild orchid, orange blossom, woodsy, musk, ambre",11.06665398721974,9,4
HRMN-0276,Beauty,Bonjour,175000.0,100.0,Edp,"pear, mandarin, pink pepper, coffe, neroli","rose, orange blossom, jasmine, caramel","vanilla, patchouli, sandalwood, musk, amber",Night,Female,1750.0,1750.0,"pear, mandarin, pink pepper, coffe, neroli, rose, orange blossom, jasmine, caramel, vanilla, patchouli, sandalwood, musk, amber",12.07254696717504,14,4
HRMN-0277,Vanilla Silk,Bonjour,64000.0,30.0,Edp,"vanilla, floral, coconut","rice, vanilla, coconut","heliotrope, musk, sandalwood",Versatile,Female,2133.3333333333335,2133.3333333333335,"vanilla, floral, coconut, rice, vanilla, coconut, heliotrope, musk, sandalwood",11.06665398721974,9,1
HRMN-0278,Blue Circle,Bonjour,148750.0,100.0,Edt,"petitgrain, neroli, lavender, rosemary","galbanum, geranium, jasmine","vetiver, cedar, oakmoss, sandalwood, amber",Day,Male,1487.5,1487.5,"petitgrain, neroli, lavender, rosemary, galbanum, geranium, jasmine, vetiver, cedar, oakmoss, sandalwood, amber",11.910029046074355,12,2
HRMN-0279,BLACK STONE,Bonjour,81250.0,50.0,Edp,"champagne citruses, papper","geranium, violet leaves","sandalwood, ambrocenide",Night,Male,1625.0,1625.0,"champagne citruses, papper, geranium, violet leaves, sandalwood, ambrocenide",11.305298407808552,6,2
HRMN-0280,Explorer,Bonjour,187500.0,100.0,Xdp,"bergamot, pink pepper, clary sage","haitian vetiver, leather","ambroxan, akigalawood, indonesian patchouli leaf, cacao pod",Versatile,Male,1875.0,1875.0,"bergamot, pink pepper, clary sage, haitian vetiver, leather, ambroxan, akigalawood, indonesian patchouli leaf, cacao pod",12.141539457711714,9,2
HRMN-0281,Twilight Ginger,Bonjour,81250.0,50.0,Edp,peony,"ginger, candied ginger",cedar,Night,Female,1625.0,1625.0,"peony, ginger, candied ginger, cedar",11.305298407808552,4,1
HRMN-0282,Ethereal Silver Mirage,Mine. Perfumery,295000.0,30.0,Xdp,"petitgrain, grapefruit, bergamot","suede, pine, hedione, silver needle tea","musk, sandalwood, guaiacwood",Day,Unisex,9833.333333333334,9833.333333333334,"petitgrain, grapefruit, bergamot, suede, pine, hedione, silver needle tea, musk, sandalwood, guaiacwood",12.59473402514672,10,4
HRMN-0283,DIRTY MONEY,Mine. Perfumery,350100.0,50.0,Edp,"black pepper, orange","sandalwood, poppy, ambroxan, neroli","vanilla, bank notes, white musk, patchouli",Night,Unisex,7002.0,7002.0,"black pepper, orange, sandalwood, poppy, ambroxan, neroli, vanilla, bank notes, white musk, patchouli",12.765976963265441,10,1
HRMN-0284,TRUST FUND BABY,Mine. Perfumery,350100.0,50.0,Edp,"black pepper, orange","sandalwood, poppy, ambroxan, neroli","vanilla, bank notes, white musk, patchouli",Night,Unisex,7002.0,7002.0,"black pepper, orange, sandalwood, poppy, ambroxan, neroli, vanilla, bank notes, white musk, patchouli",12.765976963265441,10,1
HRMN-0285,DADDY’S MONEY,Mine. Perfumery,350100.0,50.0,Edp,"rosemary, violet leaf, bergamot","myrhh, labdanum, olibanum, vanilla","wallet, amber, oud, sandalwood, cedar",Night,Unisex,7002.0,7002.0,"rosemary, violet leaf, bergamot, myrhh, labdanum, olibanum, vanilla, wallet, amber, oud, sandalwood, cedar",12.765976963265441,12,2
HRMN-0286,OLD MONEY,Mine. Perfumery,350100.0,50.0,Edp,"rosemary, violet leaf, bergamot","myrhh, labdanum, olibanum, vanilla","wallet, amber, oud, sandalwood, cedar",Night,Unisex,7002.0,7002.0,"rosemary, violet leaf, bergamot, myrhh, labdanum, olibanum, vanilla, wallet, amber, oud, sandalwood, cedar",12.765976963265441,12,2
HRMN-0287,24 Carat,Mine. Perfumery,345400.0,50.0,Xdp,"floral nectar, mimosa, pink pepper","gardenia, gold leaf, iris, violet, tuberose","suede, vanilla milk, amber, leather",Night,Unisex,6908.0,6908.0,"floral nectar, mimosa, pink pepper, gardenia, gold leaf, iris, violet, tuberose, suede, vanilla milk, amber, leather",12.752461339884503,12,2
HRMN-0288,Toxique Vanille,Mine. Perfumery,345400.0,50.0,Xdp,white musk plum,white woods labdanum resinous cigar whiskey congac,amber vanilla ambroxan oud guaiacwood,Night,Unisex,6908.0,6908.0,"white musk plum, white woods labdanum resinous cigar whiskey congac, amber vanilla ambroxan oud guaiacwood",12.752461339884503,3,1
HRMN-0289,Vanilla Caviar,Mine. Perfumery,328500.0,50.0,Xdp,lavender magnolia grapefruit,orris root caviar ginger jasmine peony,vanilla absolute tonka bean ambroxan musk sandalwood,Night,Unisex,6570.0,6570.0,"lavender magnolia grapefruit, orris root caviar ginger jasmine peony, vanilla absolute tonka bean ambroxan musk sandalwood",12.7022951610422,3,3
HRMN-0290,Ethereal Thermal ,Mine. Perfumery,320800.0,50.0,Edp,bergamot cassis rose,suede violet sandalwood,vetiver vanilla white musk,Day,Unisex,6416.0,6416.0,"bergamot cassis rose, suede violet sandalwood, vetiver vanilla white musk",12.67857627217662,3,1
HRMN-0291,2023,Mine. Perfumery,338400.0,50.0,Edp,"almond, cherry, pistachio","blossoms, cyclamen, sandalwood","cherry, salted caramel, vanilla",Day,Unisex,6768.0,6768.0,"almond, cherry, pistachio, blossoms, cyclamen, sandalwood, cherry, salted caramel, vanilla",12.731986861792581,9,1
HRMN-0292,Perky Pomegranate,Mine. Perfumery,205600.0,30.0,Edp,"ambroxan, toffeed sugar, guaiacwood","muguet, rose, sandalwood","pomegranate rhubarb, neroli",Day,Unisex,6853.333333333333,6853.333333333333,"ambroxan, toffeed sugar, guaiacwood, muguet, rose, sandalwood, pomegranate rhubarb, neroli",12.233692676364548,8,1
HRMN-0293,Pineapple Pleasure,Mine. Perfumery,205600.0,30.0,Edp,"pineapple, passionfruit, strawberry","peony, red berries, lily of the valley","white musk, oakmoss, sandalwood",Day,Unisex,6853.333333333333,6853.333333333333,"pineapple, passionfruit, strawberry, peony, red berries, lily of the valley, white musk, oakmoss, sandalwood",12.233692676364548,9,5
HRMN-0294,Golden Pear,Mine. Perfumery,192750.0,30.0,Edp,"californian lemon, mandarin, pear","orange blossom, aldehydic, fruity","cotton candy, white musk, sea salt",Day,Unisex,6425.0,6425.0,"californian lemon, mandarin, pear, orange blossom, aldehydic, fruity, cotton candy, white musk, sea salt",12.169154479479563,9,4
HRMN-0295,Koko Kink,Mine. Perfumery,192750.0,30.0,Edp,"white coconut, vanilla absolut, sea salt,","orchid, sun rays, tonka,","benzoin, musk, sandalwood",Day,Unisex,6425.0,6425.0,"white coconut, vanilla absolut, sea salt, , orchid, sun rays, tonka, , benzoin, musk, sandalwood",12.169154479479563,9,1
HRMN-0296,Berry Bash,Mine. Perfumery,192750.0,30.0,Edp,"raspberry, blackberry, strawberry","watermelon, ozone, apple","amber, musk, praline",Day,Unisex,6425.0,6425.0,"raspberry, blackberry, strawberry, watermelon, ozone, apple, amber, musk, praline",12.169154479479563,9,1
